wiki_id,call_correct,oof_posterior,entropy_similarity,sim_gap,spectrum_label
aEKJ9AS/1244,1,0.3475985961226081,0.8686255812644958,0.0752623081207275,TP
aEKJ9AS/12440,1,0.43689010365509773,0.9878851175308228,0.0770969390869139,TP
aEKJ9AS/12442,1,0.9013551246250371,0.768868625164032,0.7044508904218674,TP
aEKJ9AS/12446,1,0.6037235921995036,0.5788031816482544,0.454519234597683,TP
aEKJ9AS/12448,0,0.9738581280260815,0.7103803753852844,0.7103803753852844,TP
aEKJ9AS/12449,0,0.13609650256216707,0.8210753202438354,0.4672427177429199,FP
aEKJ9AS/1245,1,0.7733769695065497,0.8607994318008423,0.5498152375221252,TP
aEKJ9AS/12453,1,0.6414306081006612,0.9588173031806946,0.001439392566681,TP
aEKJ9AS/12457,1,0.018236834939613335,0.9364511966705322,0.1522094011306762,TP
aEKJ9AS/1246,1,0.9889839112008909,0.9737881422042848,0.8731625452637674,TP
aEKJ9AS/12460,0,0.017230318922604203,0.7665283679962158,0.0,FP
aEKJ9AS/12461,1,0.8928461182671854,0.9682658314704896,0.5779777765274049,TP
aEKJ9AS/1247,1,0.9767805440173553,0.9158975481987,0.7920189201831819,TP
aEKJ9AS/12470,1,0.27616091794615694,0.976607859134674,0.1091989278793333,TP
aEKJ9AS/12473,1,0.5799976731025807,0.9267547130584716,0.8261780515313147,TP
aEKJ9AS/12474,1,0.057793508961237396,0.7892257571220398,0.0137709379196167,TP
aEKJ9AS/12484,1,0.47211699388719675,0.7374758124351501,0.1205764412879943,TP
aEKJ9AS/12485,1,0.10807314229316123,0.831523060798645,0.264829158782959,TP
aEKJ9AS/12489,1,0.19125692635806824,0.958477795124054,0.2763572335243225,TP
aEKJ9AS/1249,0,0.8403027443078722,0.9397277235984802,0.0172144770622254,TP
aEKJ9AS/12490,1,0.4217809173190872,0.9296683669090272,0.220000982284546,TP
aEKJ9AS/12491,0,0.4899350842995078,0.9618469476699828,0.021700620651245,FP
aEKJ9AS/125,1,0.13433679138958757,0.7865734696388245,0.2733168005943298,TP
aEKJ9AS/1250,0,0.8387689276346998,0.9203987121582032,0.013745129108429,TP
aEKJ9AS/12508,0,0.040043309069875875,0.7181839942932129,0.4576743543148041,FP
aEKJ9AS/1251,1,0.5269944126977923,0.9383012652397156,0.0171716809272766,TP
aEKJ9AS/12514,1,0.025731490633054976,0.7604919672012329,0.1407073140144348,TP
aEKJ9AS/12520,1,0.7557226557410417,0.9190741777420044,0.5813586413860321,TP
aEKJ9AS/12524,1,0.9133080328746084,0.8894469141960144,0.8894469141960144,TP
aEKJ9AS/12525,0,0.09790733814093164,0.729670524597168,0.0988330841064453,TP
aEKJ9AS/12527,1,0.39099003433730223,0.8949657678604126,0.2717753648757934,TP
aEKJ9AS/12529,0,0.7254103928358601,0.8308060169219971,0.0161138772964477,TP
aEKJ9AS/12530,0,0.27744072797762886,0.8691779375076294,0.0225030183792114,TP
aEKJ9AS/12531,0,0.0031800008916325565,0.9149007201194764,0.0020665526390076,TP
aEKJ9AS/12532,0,0.19400170101032702,0.741557240486145,0.1003963351249694,FP
aEKJ9AS/12533,1,0.005478745908423848,0.8034131526947021,0.0180304050445556,TP
aEKJ9AS/12535,0,0.14055557251581935,0.9813251495361328,0.0,TP
aEKJ9AS/12536,0,0.00018204244515480783,0.9025502800941468,0.1859613060951234,FP
aEKJ9AS/12537,0,0.0014455534212631958,0.8287326693534851,0.0045241117477416,TP
aEKJ9AS/12538,0,0.00037374420980038824,0.696446418762207,0.1143108606338501,FP
aEKJ9AS/12542,1,0.0739095488508635,0.8098974227905273,0.0607450604438781,TP
aEKJ9AS/12545,1,0.42916517010472444,0.7421875,0.1857138872146606,TP
aEKJ9AS/12546,1,0.20175575312381275,0.8107345700263977,0.0193943977355957,TP
aEKJ9AS/12547,1,0.07965101598030175,0.7729940414428711,0.2651026844978332,TP
aEKJ9AS/12548,0,0.11108746386493441,0.958090364933014,0.6104298830032351,FP
aEKJ9AS/12549,0,0.004798067288001194,0.7997596859931946,0.000183880329132,FP
aEKJ9AS/12551,1,0.08714100390946893,0.8594376444816589,0.0554233789443969,TP
aEKJ9AS/12554,0,0.04489804321665107,0.7291936278343201,0.3038376569747925,FP
aEKJ9AS/12568,1,0.86132904076435,0.8398057818412781,0.6722630560398102,TP
aEKJ9AS/1257,1,0.0003246003394184732,0.9567118287086488,0.595696121454239,TP
aEKJ9AS/12572,1,0.525720640871544,0.8274259567260742,0.1225236654281616,TP
aEKJ9AS/12579,0,0.7565336415760233,0.9144927859306335,0.0201021432876586,TP
aEKJ9AS/1258,1,0.11829880170051991,0.8164336681365967,0.0402084589004516,TP
aEKJ9AS/12592,1,0.4698312795304318,0.9863993525505066,0.1069901585578918,TP
aEKJ9AS/12607,1,0.7473935645857941,0.7860965132713318,0.6406738758087158,TP
aEKJ9AS/12608,1,0.0012102937913242252,0.9540064930915833,0.0479976534843444,TP
aEKJ9AS/12609,0,0.8078430542764853,0.9446026086807252,0.9446026086807252,TP
aEKJ9AS/12615,1,0.08878361724401347,0.8696601390838623,0.2302625179290771,TP
aEKJ9AS/12618,0,0.0134360344302364,0.8883081078529358,0.1246320605278015,FP
aEKJ9AS/12619,1,0.359824414342724,0.8803603649139404,0.0810624361038208,TP
aEKJ9AS/12620,1,0.023860410217760624,0.7896009683609009,0.2603765726089477,TP
aEKJ9AS/12621,1,0.024305502463466508,0.7691852450370789,0.2055438756942749,TP
aEKJ9AS/12624,0,0.03916690964374574,0.7889135479927063,0.300850510597229,FP
aEKJ9AS/12626,0,0.2717920287236709,0.8885283470153809,0.0588401556015014,TP
aEKJ9AS/12627,1,0.7996840291156782,0.8622989058494568,0.8153071999549866,TP
aEKJ9AS/12628,1,0.7111074907382682,0.7859716415405273,0.0400384664535522,TP
aEKJ9AS/12629,1,0.12948909178464849,0.8476211428642273,0.0029633045196533,TP
aEKJ9AS/12630,0,0.8783826665072654,0.9339494109153748,0.0058985948562623,TP
aEKJ9AS/12631,0,0.009903683388476983,0.8487187027931213,0.2893377542495727,FP
aEKJ9AS/12632,1,0.989638414862121,0.9976826310157776,0.5044713020324707,TP
aEKJ9AS/12633,1,0.49502268474699473,0.930965006351471,0.1567250490188598,TP
aEKJ9AS/12635,1,0.13488632002076947,0.821215808391571,0.8041801210492849,TP
aEKJ9AS/12645,1,0.09964286535749821,0.9351696372032166,0.6375228762626648,TP
aEKJ9AS/12647,1,0.02226298053967666,0.9180043935775756,0.6206815540790557,TP
aEKJ9AS/12648,1,0.9411558241675685,0.9476309418678284,0.7248483747243881,TP
aEKJ9AS/12651,1,0.31576143637114895,0.7049638628959656,0.0644155740737915,TP
aEKJ9AS/12658,1,0.029283097407159283,0.8908066749572754,0.1377741694450378,TP
aEKJ9AS/12666,0,0.0029881257339790957,0.8097480535507202,0.1245779991149902,FP
aEKJ9AS/12667,1,0.0022922004619734425,0.8430719971656799,0.0566337704658508,TP
aEKJ9AS/12669,1,0.31905586833261335,0.5412762761116028,0.2863085865974427,TP
aEKJ9AS/12675,1,0.2121474868208337,0.7816171050071716,0.0890671014785766,TP
aEKJ9AS/12678,0,0.0003492072944731536,0.7805793285369873,0.0047881603240966,FP
aEKJ9AS/12679,1,0.13772403443984013,0.9375715255737304,0.1919443011283873,TP
aEKJ9AS/12683,0,0.8389047014746481,0.728347897529602,0.0419455170631408,FP
aEKJ9AS/12684,0,0.5236306943721485,0.716029167175293,0.074089765548706,FP
aEKJ9AS/12689,1,0.5434392481128747,0.9359120726585388,0.3504738211631775,TP
aEKJ9AS/12692,1,0.5580297391652957,0.8703417778015137,0.2714772820472717,TP
aEKJ9AS/12721,1,0.5253237994006328,0.932886838912964,0.1679279208183289,TP
aEKJ9AS/12722,1,0.47664691938206516,0.9235607981681824,0.2259374856948852,TP
aEKJ9AS/12729,1,0.5316393552139731,0.8295100331306458,0.4305213391780853,TP
aEKJ9AS/12730,1,0.000846893393076101,0.953337013721466,0.0002859830856323,TP
aEKJ9AS/12732,1,0.00010911894301061649,0.9670761823654176,0.006369709968567,TP
aEKJ9AS/12733,0,8.091007517529663e-05,0.7846594452857971,0.0093791484832763,FP
aEKJ9AS/12734,1,0.0013972998480236529,0.9545714259147644,0.005994200706482,TP
aEKJ9AS/12736,0,0.0003960659194751692,0.9506147503852844,0.0109733343124388,TP
aEKJ9AS/12737,1,0.5223133132346485,0.9523299932479858,0.0449332594871522,TP
aEKJ9AS/12738,1,0.0060859094909570905,0.8386062979698181,0.0401920080184936,TP
aEKJ9AS/12739,1,0.8181258585602096,0.9214079976081848,0.5791100859642029,TP
aEKJ9AS/12741,0,0.7700417778159949,0.7229313850402832,0.2233685553073883,TP
aEKJ9AS/12742,0,0.030414245772789887,0.9114821553230286,0.1039491891860961,FP
aEKJ9AS/12744,1,0.11079862156696267,0.559831976890564,0.0,TP
aEKJ9AS/12745,0,0.0008463113362581679,0.9765923619270324,0.3638731241226195,FP
aEKJ9AS/12750,0,0.10346379986632044,0.8356755971908569,0.0039213299751281,TP
aEKJ9AS/12755,0,0.9443886964201608,0.7859507203102112,0.6211212873458862,TP
aEKJ9AS/12756,1,0.06627686534294587,0.6916208863258362,0.1685639023780822,TP
aEKJ9AS/12763,1,0.018323957135580483,0.8017976880073547,0.3815115392208099,TP
aEKJ9AS/12767,1,0.4551294307158342,0.8268868327140808,0.0293678045272827,TP
aEKJ9AS/12772,1,0.7185644884198298,0.8629046082496643,0.7124735563993454,TP
aEKJ9AS/12776,1,0.11868410830846271,0.7351636290550232,0.1621309518814087,TP
aEKJ9AS/12777,1,0.27304534637624994,0.8786603808403015,0.0948283076286315,TP
aEKJ9AS/12783,1,0.5514820966646234,0.8545402884483337,0.599644809961319,TP
aEKJ9AS/12785,1,0.10879582412714979,0.8866580128669739,0.431313008069992,TP
aEKJ9AS/12805,1,0.47484214418518095,0.8830237984657288,0.3393308520317077,TP
aEKJ9AS/12814,0,0.2959131818807477,0.9349812269210817,0.0294297933578492,TP
aEKJ9AS/1282,1,0.23807953476089774,0.7360876798629761,0.1979228258132934,TP
aEKJ9AS/12821,1,0.00722170983419178,1.0,0.0,TP
aEKJ9AS/12822,0,0.8822758224407751,0.9130386114120485,0.067274570465088,TP
aEKJ9AS/12825,1,0.6458025958073057,0.9566650390625,0.111398696899414,TP
aEKJ9AS/12827,0,0.00019168466915471188,0.910240650177002,0.0049213767051695,TP
aEKJ9AS/12831,0,0.0013988825728895563,0.8023329377174377,0.4212257266044616,FP
aEKJ9AS/12832,1,0.33554388317613904,0.5754616856575012,0.3954814225435257,TP
aEKJ9AS/12837,0,0.001577601091369711,0.7245209217071533,0.0362984538078308,FP
aEKJ9AS/12850,0,0.02960803733148099,0.999759554862976,0.0009027123451231,TP
aEKJ9AS/12851,0,0.015411111567773677,0.8883007168769836,0.0076872706413269,FP
aEKJ9AS/12853,1,0.2778835898751469,0.6658323407173157,0.079690933227539,TP
aEKJ9AS/12854,0,0.43338829281184466,0.7594910264015198,0.0064752697944641,TP
aEKJ9AS/12855,1,0.023044182677374177,0.934268593788147,0.4616639614105224,TP
aEKJ9AS/12858,1,0.07057543906091383,0.9239967465400696,0.0375213623046875,TP
aEKJ9AS/12861,1,0.15922442750858906,0.9140557646751404,0.0073577761650085,TP
aEKJ9AS/12873,0,0.0016414703800975644,0.908815622329712,0.0292126536369324,FP
aEKJ9AS/12874,0,0.0001950703553064002,0.7011923789978027,0.003304898738861,TP
aEKJ9AS/12878,1,0.22453416513581373,0.832961916923523,0.4307185411453247,TP
aEKJ9AS/12879,1,0.6414423562847883,0.5548245906829834,0.061136782169342,TP
aEKJ9AS/12880,1,0.006383382346941339,0.916017472743988,0.003652274608612,TP
aEKJ9AS/12883,1,0.05530808674881118,0.9998653531074524,0.1175339818000793,TP
aEKJ9AS/12884,1,0.5422404699636567,0.8820099234580994,0.0127676725387573,TP
aEKJ9AS/12885,1,0.30824829173269486,0.9619351029396056,0.0250328183174132,TP
aEKJ9AS/12886,1,0.0012112582885740904,0.7270089983940125,0.0125887393951416,TP
aEKJ9AS/12889,1,0.6752630186123879,0.9109100699424744,0.0484045147895813,TP
aEKJ9AS/12895,0,0.013554133554574029,0.8246857523918152,0.0001155138015747,TP
aEKJ9AS/12897,1,0.813865128184194,0.7051587104797363,0.6631130017340183,TP
aEKJ9AS/129,1,0.33096123319414517,0.9686738848686218,0.7498528659343721,TP
aEKJ9AS/12917,0,0.010584185408908906,0.8763055801391602,0.6619344800710678,FP
aEKJ9AS/12918,0,0.748882145873632,0.6413941383361816,0.1159093976020813,TP
aEKJ9AS/12919,1,0.5079404358853422,0.5711653232574463,0.5177310295403004,TP
aEKJ9AS/12925,0,0.07837445642921326,0.5725991725921631,0.2731984853744507,TP
aEKJ9AS/12927,0,0.013135118223114032,0.7106373310089111,0.0,FP
aEKJ9AS/1293,0,0.014602118674642058,0.8384291529655457,0.0007866621017456,TP
aEKJ9AS/12931,1,0.9495146966981861,0.96131694316864,0.883209854364395,TP
aEKJ9AS/12932,1,0.22153265446020287,0.7512106895446777,0.405755877494812,TP
aEKJ9AS/12933,1,0.9784031526050667,0.9374428391456604,0.8429535031318665,TP
aEKJ9AS/12934,1,0.29627329976008443,0.7657396793365479,0.1667975783348083,TP
aEKJ9AS/12935,1,0.17331675597420262,0.8971996307373047,0.1171759366989135,TP
aEKJ9AS/12939,1,0.6970401745610115,0.941699206829071,0.6068961918354034,TP
aEKJ9AS/1294,1,0.46926761820933643,0.8786956071853638,0.0185989141464233,TP
aEKJ9AS/12944,1,0.0020474439730713686,0.8719078898429871,0.0477316379547119,TP
aEKJ9AS/12947,0,0.9549224357334967,0.7981705665588379,0.578920528292656,TP
aEKJ9AS/12951,1,0.21470204617693708,0.9667166471481324,0.0004897117614748,TP
aEKJ9AS/12954,1,0.5522537842608135,0.9482320547103882,0.0217043161392211,TP
aEKJ9AS/12956,1,0.004699544698441966,0.8263485431671143,0.4040717780590057,TP
aEKJ9AS/12965,1,0.2770182001233976,0.9435009360313416,0.1147012114524841,TP
aEKJ9AS/12966,1,0.6643239098688695,0.9980941414833068,0.630714476108551,TP
aEKJ9AS/12967,1,0.4058285903531109,0.7647022604942322,0.1393229365348816,TP
aEKJ9AS/12976,1,0.1407280334421304,0.8899795413017273,0.1095202565193176,TP
aEKJ9AS/12977,1,0.4793806877654367,0.7866714000701904,0.1376389265060424,TP
aEKJ9AS/1298,0,0.08874148714060054,0.8008631467819214,0.0414739847183227,FP
aEKJ9AS/12980,1,0.4401881225402937,0.9261599779129028,0.0217671990394592,TP
aEKJ9AS/12981,1,0.202016077666805,0.8309745788574219,0.0199956893920898,TP
aEKJ9AS/12984,1,0.2495301957949978,0.9084432721138,0.3143908381462097,TP
aEKJ9AS/12987,1,0.22141093629684175,0.9062154293060304,0.0749487280845643,TP
aEKJ9AS/12990,1,0.220801757937567,0.7361651062965393,0.5757572203874588,TP
aEKJ9AS/12999,1,0.03639987772329077,0.7123990654945374,0.051731526851654,TP
aEKJ9AS/130,1,0.03993513288310015,0.7851554751396179,0.1911859512329101,TP
aEKJ9AS/1300,0,0.001613507332819926,0.8363466262817383,0.0285632610321044,FP
aEKJ9AS/13005,1,0.5303211581904999,0.9979947805404664,0.0805827975273132,TP
aEKJ9AS/13008,0,0.09360726339492133,0.713001012802124,0.3885983824729919,FP
aEKJ9AS/13012,1,0.31181607559115415,0.7920595407485962,0.1613686680793762,TP
aEKJ9AS/13014,1,0.43522239040084865,0.8292523622512817,0.1942929625511169,TP
aEKJ9AS/13015,0,0.8106428738506987,0.8685352802276611,0.245060384273529,FP
aEKJ9AS/13026,0,0.0004338339184564469,0.7534953355789185,0.0429080128669738,TP
aEKJ9AS/13029,1,0.09409822982530729,0.9999877214431764,7.081031799316406e-05,TP
aEKJ9AS/13030,0,0.0006051291177203926,0.9998807311058044,8.231401443481445e-05,TP
aEKJ9AS/13033,0,0.00016429200451367125,0.811752200126648,0.1061120629310607,TP
aEKJ9AS/13034,1,0.2595812925534388,0.5721845030784607,0.3067844808101654,TP
aEKJ9AS/13036,0,0.004912281800538877,0.7164072394371033,0.0237138867378234,FP
aEKJ9AS/13040,1,0.36801392570891683,0.810921311378479,0.0518640875816345,TP
aEKJ9AS/13042,1,0.20797485913888866,0.8491184711456299,0.0,TP
aEKJ9AS/13043,1,0.44586719573212924,0.9643099308013916,0.05644553899765,TP
aEKJ9AS/13044,1,0.9219314908863608,0.7428308725357056,0.7428308725357056,TP
aEKJ9AS/13045,1,0.4943370845479009,0.9862836599349976,0.0444725155830383,TP
aEKJ9AS/1306,1,0.07561487191945238,0.9991797804832458,0.1562168598175048,TP
aEKJ9AS/13062,1,0.08998343281742978,0.9140917658805848,0.170797884464264,TP
aEKJ9AS/13064,1,0.4069672252777572,0.8235355019569397,0.0357289910316467,TP
aEKJ9AS/13073,0,0.0036898491813771063,0.8330883979797363,0.0030465126037597,TP
aEKJ9AS/13074,1,0.07107044180376883,0.7151516079902649,0.0226983428001403,TP
aEKJ9AS/13075,1,0.4232930890455991,0.786939263343811,0.6320889592170715,TP
aEKJ9AS/13078,1,0.5208743830569932,0.9563354849815368,0.2483328580856322,TP
aEKJ9AS/13079,0,0.005228764772975251,0.9902085065841676,0.0024434328079223,TP
aEKJ9AS/13080,0,0.00011719114797633825,0.7887399196624756,0.010150134563446,FP
aEKJ9AS/13081,0,0.014426939594080132,0.9493461847305298,0.5368834435939789,TP
aEKJ9AS/13091,0,0.017187741224054517,0.87165766954422,0.0624651312828063,FP
aEKJ9AS/13093,0,0.24914032802732192,0.7144332528114319,0.0640730857849121,FP
aEKJ9AS/13097,1,0.2858958484272755,0.7090039849281311,0.0287997722625732,TP
aEKJ9AS/131,1,0.06228164354313289,0.8978996276855469,0.1965609192848205,TP
aEKJ9AS/13110,1,0.16887726887628177,0.7836683392524719,0.0045981407165527,TP
aEKJ9AS/13111,1,0.296746421045264,0.7580122947692871,0.0066940784454345,TP
aEKJ9AS/13112,0,0.00042484758516436754,0.8732343316078186,0.0,TP
aEKJ9AS/13115,1,0.2761650828175731,0.9024671912193298,0.5923069417476654,TP
aEKJ9AS/13129,0,0.00010210687386089329,0.7578428387641907,0.001550018787384,FP
aEKJ9AS/13131,1,0.19476818433431645,0.7981436252593994,0.0940547585487365,TP
aEKJ9AS/1314,1,0.8108589975932939,0.7600318789482117,0.6675348803400993,TP
aEKJ9AS/13140,1,0.9951653679329724,0.998333752155304,0.998333752155304,TP
aEKJ9AS/13144,0,0.02941593679792932,0.5181124806404114,0.5181124806404114,FP
aEKJ9AS/13147,1,0.4776216182753751,0.9398010969161988,0.0580592155456544,TP
aEKJ9AS/13154,1,0.6391527237484884,0.8911685347557068,0.3823662996292114,TP
aEKJ9AS/13173,0,0.0031008230990794347,0.8901536464691162,0.0573601126670837,TP
aEKJ9AS/13174,1,0.21311902435061783,0.8411195874214172,0.0881792902946472,TP
aEKJ9AS/13175,1,0.0017570318177458541,0.9221715927124025,0.0456973314285279,TP
aEKJ9AS/13177,0,1.617873968571184e-05,1.0,1.7285346983753058e-06,TP
aEKJ9AS/13178,1,0.4132354665670519,0.7213130593299866,0.0095500946044921,TP
aEKJ9AS/13183,1,0.6406631344942249,0.9826935529708862,0.622840017080307,TP
aEKJ9AS/13194,0,0.06286836478586082,0.700700581073761,0.0379121899604797,FP
aEKJ9AS/13199,0,0.0006810146518726309,0.9408202767372132,0.1543728709220887,TP
aEKJ9AS/132,1,0.8037540051968487,0.94805908203125,0.7517746686935425,TP
aEKJ9AS/13200,1,0.04491566462189426,0.936941623687744,0.2473791241645812,TP
aEKJ9AS/13202,1,0.5654118061861858,0.9708118438720704,0.1207512617111207,TP
aEKJ9AS/13206,1,0.9382327596393252,0.9095335602760316,0.9095335602760316,TP
aEKJ9AS/13211,0,0.8844771247113055,0.8123530149459839,0.1373303532600402,TP
aEKJ9AS/13212,1,0.24284358933386418,0.7228184342384338,0.1089570522308349,TP
aEKJ9AS/13221,1,0.10889833262861034,0.8139064311981201,0.0743868350982666,TP
aEKJ9AS/13224,0,0.21029985037152002,0.8370063900947571,0.3984996378421784,FP
aEKJ9AS/13225,1,0.3620602179846867,0.6182774901390076,0.1544007956981659,TP
aEKJ9AS/13233,0,0.026629287690762882,0.7647833228111267,0.2855111658573151,FP
aEKJ9AS/13235,1,0.005109025293843575,0.9407661557197572,0.0261539816856384,TP
aEKJ9AS/13237,1,0.9901051630980828,0.9883983135223388,0.9883983135223388,TP
aEKJ9AS/13238,1,0.19331214238114205,0.9011632800102234,0.1452521681785583,TP
aEKJ9AS/13239,1,0.055040219660525296,0.9819510579109192,0.0589151382446287,TP
aEKJ9AS/13240,1,0.0010031426886054665,0.8653962016105652,0.0158022046089172,TP
aEKJ9AS/13245,1,0.45889582132061285,0.936886429786682,0.2180408239364623,TP
aEKJ9AS/13251,1,0.050017433253506216,0.9999672770500184,0.2933457493782044,TP
aEKJ9AS/13259,0,0.4808035436643326,0.9649746417999268,0.1348964571952819,TP
aEKJ9AS/13263,1,0.03530747862587891,0.86646568775177,0.0,TP
aEKJ9AS/13265,1,0.7201885666569813,0.9306423664093018,0.7077293097972871,TP
aEKJ9AS/13266,0,0.019704214803382608,0.9781599044799804,0.0969804525375365,FP
aEKJ9AS/1327,1,0.26085347141772197,0.5728287696838379,0.3193083107471466,TP
aEKJ9AS/13270,1,0.39041623950673915,0.7280060648918152,0.0190407037734985,TP
aEKJ9AS/13283,0,0.00016545142693819703,0.4804723262786865,0.0468184053897858,FP
aEKJ9AS/13289,1,0.3152049507386185,0.7945596575737,0.0318458676338195,TP
aEKJ9AS/13292,1,0.14535587375810094,0.9998757243156432,0.1887835264205931,TP
aEKJ9AS/13293,1,0.0066129920103952106,0.9149030447006226,0.0020058751106261,TP
aEKJ9AS/13296,0,0.006078796405204261,0.8443330526351929,0.0088696479797363,TP
aEKJ9AS/13304,1,0.07514485598356166,0.7805110812187195,0.1297289133071899,TP
aEKJ9AS/13316,0,0.0010025978759772372,0.8424262404441833,0.0539307594299316,FP
aEKJ9AS/13318,0,0.009905337376112655,0.8908545970916748,0.5387612581253052,FP
aEKJ9AS/13322,1,0.007859816430647879,0.7307618260383606,0.0167811512947082,TP
aEKJ9AS/13329,1,0.08191250442839489,0.9178850650787354,0.0794832110404968,TP
aEKJ9AS/13331,0,0.3805482041839133,0.9101117849349976,0.034827709197998,TP
aEKJ9AS/13333,0,0.857556425622653,0.8670778274536133,0.3849796354770661,FP
aEKJ9AS/13336,0,0.006793863662615805,0.9523302316665648,0.0,TP
aEKJ9AS/13338,0,0.9859455324756023,0.8863118290901184,0.7068648785352707,TP
aEKJ9AS/13339,1,0.5059004331769678,0.7828945517539978,0.5032907128334045,TP
aEKJ9AS/13343,0,0.0115408050095649,0.9496194124221802,0.0918769240379333,FP
aEKJ9AS/13366,0,0.8502525463113562,0.797225832939148,0.2010290622711181,TP
aEKJ9AS/13368,1,0.13366798867895194,0.5174211859703064,0.1289581656455994,TP
aEKJ9AS/13371,1,0.9539547008865186,0.9130799770355223,0.7706305384635924,TP
aEKJ9AS/13375,1,0.010555385885373251,0.9288637042045592,0.5826288461685181,TP
aEKJ9AS/13391,1,0.4421379708574195,0.9485711455345154,0.0183265209197998,TP
aEKJ9AS/13397,0,0.00016257827080472663,0.965579092502594,0.0027124285697935,FP
aEKJ9AS/13399,1,0.7634902488105904,0.922167181968689,0.146668791770935,TP
aEKJ9AS/13401,1,0.3614293952873889,0.7638825178146362,0.1467501521110534,TP
aEKJ9AS/13406,0,0.039608992929017414,0.7559366822242737,0.0736180543899536,FP
aEKJ9AS/13407,0,0.013106169738742944,0.8747698068618774,0.0023456215858459,FP
aEKJ9AS/13416,1,0.013769003393183649,0.9999287128448486,0.229558527469635,TP
aEKJ9AS/13417,1,0.0219327772851539,0.7136173844337463,0.3602355420589447,TP
aEKJ9AS/13421,1,0.907166661188703,0.9372962117195128,0.7259418368339539,TP
aEKJ9AS/13422,1,0.3343250327844325,0.923058032989502,0.8458309844136238,TP
aEKJ9AS/13428,0,5.099312498116014e-05,0.9666603803634644,0.0314716100692747,TP
aEKJ9AS/13430,0,0.2565687223043964,0.8213168382644653,0.3518470227718353,FP
aEKJ9AS/13439,1,0.6912918205146377,0.8350145220756531,0.3783061802387237,TP
aEKJ9AS/13445,0,0.3010382382307204,0.8028721213340759,0.4010111689567566,FP
aEKJ9AS/13452,1,0.2415061078240992,0.8766005039215088,0.0218983888626098,TP
aEKJ9AS/13455,1,0.3211390970664805,0.7780265212059021,0.0050229430198669,TP
aEKJ9AS/13459,0,0.8315263209392401,0.9203434586524964,0.1651320457458497,TP
aEKJ9AS/13461,1,0.5648605999621329,0.7251195907592773,0.5352204293012619,TP
aEKJ9AS/13466,0,0.024343983077209117,0.7268081903457642,0.1036199331283569,FP
aEKJ9AS/13477,1,0.4126063602925464,0.6978094577789307,0.0002325773239135,TP
aEKJ9AS/13482,1,0.0038077214176344028,0.8082364797592163,0.0992299318313598,TP
aEKJ9AS/13483,1,0.9061246863029117,0.8320997953414917,0.7768001928925515,TP
aEKJ9AS/13522,1,0.30499867349756665,0.959031343460083,0.2697404623031616,TP
aEKJ9AS/13523,1,0.003788670051002588,0.8822935819625854,0.5408863127231598,TP
aEKJ9AS/13524,1,0.34327638506084496,0.8933819532394409,0.2463182210922241,TP
aEKJ9AS/13529,0,0.13316687029549595,0.560635507106781,0.0056289434432983,FP
aEKJ9AS/13539,0,0.22174822348879666,0.715842604637146,0.0219476222991943,FP
aEKJ9AS/13562,0,0.004794234134061085,0.8471641540527344,0.0090935826301574,FP
aEKJ9AS/13563,0,0.24682021579026986,0.7606953382492065,0.2716361880302429,FP
aEKJ9AS/13574,1,0.7242552147386033,0.9244340062141418,0.367701768875122,TP
aEKJ9AS/13584,1,0.014498214177401839,0.9701390266418456,0.3304881453514098,TP
aEKJ9AS/136,1,0.5827284953732952,0.7501848936080933,0.1444067955017089,TP
aEKJ9AS/13601,0,0.007408045369559386,0.9247063398361206,0.0092297196388245,FP
aEKJ9AS/13602,0,0.00015439482277658628,0.9678064584732056,0.1366758346557617,FP
aEKJ9AS/13603,0,0.0009355870585223556,0.9693849682807922,0.1415321230888366,FP
aEKJ9AS/13604,1,0.5734759471962286,0.9563893675804138,0.6142627000808716,TP
aEKJ9AS/1368,0,0.9894067511159562,0.898576557636261,0.8646426089107991,TP
aEKJ9AS/1369,1,0.6037931065916545,0.9115688800811768,0.478611707687378,TP
aEKJ9AS/1370,1,0.8434558654419958,0.9250738620758056,0.6440567076206207,TP
aEKJ9AS/1371,1,0.8376342744407628,0.9231399297714232,0.6470076739788054,TP
aEKJ9AS/1372,0,0.043571225356917445,0.8792539834976196,0.0244482159614563,TP
aEKJ9AS/1375,0,0.7062777335058499,0.847248911857605,0.0,TP
aEKJ9AS/1376,0,0.18630231671576192,0.7529615163803101,0.4442672729492187,FP
aEKJ9AS/1377,1,0.595793941096453,0.9377310872077942,0.1924194693565368,TP
aEKJ9AS/1378,1,0.9070224591400943,0.9919097423553468,0.6692358553409579,TP
aEKJ9AS/1380,0,0.021975886653462784,0.9204413294792176,0.154193937778473,FP
aEKJ9AS/1381,1,0.06408491687943851,0.7575294971466064,0.1237750053405761,TP
aEKJ9AS/1385,1,0.0001239111331816134,0.8114545345306396,0.0093899369239807,TP
aEKJ9AS/1386,1,0.3232979530749451,0.7578588128089905,0.1612213850021362,TP
aEKJ9AS/1394,1,0.16714232123736586,0.8893634080886841,0.1050075888633728,TP
aEKJ9AS/140,1,0.8539832565597644,0.9187838435173036,0.8090231269598008,TP
aEKJ9AS/1402,1,0.3192012552009221,0.6980912685394287,0.0951482653617858,TP
aEKJ9AS/1404,1,0.0031296115587514176,0.8516915440559387,0.2035620212554931,TP
